id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
65039337,,30000,30000,29750.0, 36 months,  9.76%,964.64,B,B3,Operations Services Manager,2 years,RENT,105000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65039337,,credit_card,Credit card refinancing,950xx,CA,13.79,0,Oct-2000,670,674,0,,,13,0,33121,92.3%,19,w,0.0,0.0,29004.27,28762.57,24373.46,4630.81,0.0,0.0,0.0,Jun-2018,964.64,,Jul-2018,724,720,0,,1,Individual,,,,0,0,51261,,,,,,,,,,,,35900,,,,4,4272,542.0,98.3,0,0,65.0,181,6,6,0,24.0,,,,0,5,8,5,7,4,10,15.0,8,13,0.0,0,0,1,100.0,100.0,0,0,52400,51261,31100,16500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
53091283,,20000,20000,20000.0, 60 months,  9.99%,424.85,B,B3,"Director, Supply Chain",10+ years,MORTGAGE,125000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53091283,,debt_consolidation,Debt consolidation,905xx,CA,6.55,0,Jul-1992,740,744,0,,,7,0,18483,63.7%,20,w,0.0,0.0,23448.419111327003,23448.42,20000.0,3448.42,0.0,0.0,0.0,Jul-2017,13687.97,,Oct-2018,774,770,0,,1,Individual,,,,0,0,410691,,,,,,,,,,,,29000,,,,2,58670,8911.0,67.0,0,0,126.0,270,2,2,3,2.0,,9.0,,0,2,3,2,5,7,3,9.0,3,7,0.0,0,0,2,100.0,0.0,0,0,434149,81091,27000,65500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66456580,,25000,25000,24850.0, 36 months, 16.55%,885.73,D,D2,Owner,9 years,MORTGAGE,189000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66456580,,house,Home buying,454xx,OH,11.81,0,Sep-2004,685,689,1,,,12,0,22389,61.8%,22,f,0.0,0.0,31863.2579789807,31672.08,25000.0,6863.26,0.0,0.0,0.0,Dec-2018,885.7,,Mar-2019,694,690,0,,1,Individual,,,,0,0,70823,,,,,,,,,,,,36200,,,,5,6438,13811.0,61.8,0,0,120.0,135,2,2,0,2.0,,5.0,,0,6,6,9,12,6,10,16.0,6,12,0.0,0,0,4,100.0,44.4,0,0,113135,70823,36200,76935,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
50303417,,20000,20000,20000.0, 60 months, 13.99%,465.27,C,C4,,,MORTGAGE,51000.0,Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50303417,,credit_card,Credit card refinancing,050xx,VT,18.78,0,Jan-2003,670,674,0,59.0,116.0,5,2,13280,88.5%,19,w,0.0,0.0,23815.28,23815.28,20000.0,3815.28,0.0,0.0,0.0,Dec-2016,15882.37,,Jul-2019,509,505,0,74.0,1,Individual,,,,0,0,161507,,,,,,,,,,,,15000,,,,1,32301,46.0,99.6,0,0,140.0,103,12,12,4,12.0,74.0,2.0,74.0,0,2,3,2,4,10,3,5.0,3,5,0.0,0,0,1,84.2,100.0,2,0,193127,28559,11000,30952,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
60772146,,17900,17900,17900.0, 36 months, 14.65%,617.45,C,C5,Cardiovascular Surgical Assistant,< 1 year,RENT,67000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60772146,,debt_consolidation,Debt consolidation,931xx,CA,18.59,1,May-2008,675,679,0,20.0,,14,0,4362,68.8%,18,f,0.0,0.0,21055.3115328079,21055.31,17900.0,3155.31,0.0,0.0,0.0,Apr-2017,10573.23,,Jul-2018,524,520,0,60.0,1,Individual,,,,0,0,35613,,,,,,,,,,,,6200,,,,6,2544,1838.0,68.8,0,0,88.0,57,3,3,0,3.0,20.0,12.0,20.0,2,6,6,6,6,11,6,6.0,6,14,0.0,0,0,4,70.6,50.0,0,0,40785,35613,6200,34286,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
67347269,,11000,11000,11000.0, 36 months,  9.17%,350.67,B,B2,Legal Assistant,10+ years,MORTGAGE,66100.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67347269,,credit_card,Credit card refinancing,606xx,IL,15.07,1,Jan-1988,670,674,0,14.0,,6,0,5297,42.4%,15,w,0.0,0.0,11597.37,11597.37,11000.0,597.37,0.0,0.0,0.0,Jul-2016,9498.95,,Jun-2019,729,725,0,,1,Individual,,,,0,800,56839,0.0,2.0,0.0,1.0,15.0,51481.0,139.0,0.0,2.0,2488.0,93.0,12500,1.0,0.0,0.0,3,9473,4050.0,50.6,0,0,335.0,135,14,14,0,14.0,,14.0,,0,2,3,2,3,8,3,6.0,3,6,0.0,0,0,0,93.3,0.0,0,0,64154,56839,8200,51538,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
68403396,,15400,15400,15400.0, 36 months,  5.32%,463.77,A,A1,Software Developer,< 1 year,MORTGAGE,85000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68403396,,credit_card,Credit card refinancing,801xx,CO,8.92,0,Aug-2000,740,744,0,,,9,0,14627,30.5%,22,w,0.0,0.0,16691.07778667,16691.08,15400.0,1291.08,0.0,0.0,0.0,Jan-2019,463.68,,May-2019,724,720,0,,1,Individual,,,,0,250,308978,1.0,1.0,0.0,0.0,45.0,4462.0,28.0,1.0,2.0,8413.0,30.0,47900,2.0,1.0,7.0,3,34331,30573.0,32.4,0,0,149.0,184,11,4,5,11.0,,0.0,,0,5,5,5,7,6,6,11.0,5,9,0.0,0,0,2,100.0,0.0,0,0,389525,19089,45200,16150,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
64300826,,18000,18000,18000.0, 60 months,  9.99%,382.36,B,B3,Associate,5 years,RENT,122000.0,Source Verified,Nov-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=64300826,,debt_consolidation,Debt consolidation,114xx,NY,15.41,3,Oct-1997,685,689,0,3.0,,10,0,24070,71.2%,24,f,1130.34,1130.34,21797.44,21797.44,16869.66,4927.78,0.0,0.0,0.0,Aug-2020,382.36,Sep-2020,Aug-2020,719,715,0,,1,Individual,,,,0,0,47238,,,,,,,,,,,,33800,,,,2,4724,5130.0,82.4,0,0,127.0,217,16,16,0,47.0,3.0,16.0,3.0,0,2,2,4,7,7,8,16.0,2,10,0.0,0,0,0,87.5,25.0,0,0,76552,47238,29200,15840,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
67328866,,10000,10000,10000.0, 60 months, 12.59%,225.44,C,C2,guidance counselor,10+ years,MORTGAGE,68000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67328866,,credit_card,Credit card refinancing,187xx,PA,24.74,2,Oct-1989,665,669,0,1.0,,12,0,22268,54.2%,28,w,891.88,891.88,12637.15,12637.15,9108.12,3499.03,30.0,0.0,0.0,Aug-2020,225.44,Sep-2020,Aug-2020,654,650,0,,1,Individual,,,,1,0,145575,0.0,2.0,0.0,0.0,25.0,10289.0,25.0,0.0,0.0,8127.0,39.0,41100,0.0,4.0,0.0,0,13234,7508.0,67.2,0,0,128.0,314,73,25,2,101.0,,19.0,1.0,0,3,5,3,9,8,9,18.0,5,12,0.0,1,0,0,89.3,0.0,0,0,209054,32557,22900,41954,,,,,,,,,,,,,,,,,,,225.44,,,,,,,28.0719,891.88,225.44,N,,,,,,
46734520,,16000,16000,16000.0, 60 months, 21.99%,441.82,F,F1,Office Manager,8 years,MORTGAGE,68000.0,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46734520,,debt_consolidation,Debt consolidation,335xx,FL,25.17,1,Aug-2000,665,669,0,12.0,,15,0,9237,60.4%,22,f,0.0,0.0,20018.4500000062,20018.45,16000.0,4018.45,0.0,0.0,0.0,Jul-2016,14294.34,,Aug-2020,679,675,0,,1,Individual,,,,0,1121,192828,,,,,,,,,,,,15300,,,,2,12855,4157.0,48.7,0,0,138.0,177,7,7,3,26.0,,,,0,3,6,6,8,8,9,11.0,6,15,0.0,0,0,2,86.4,33.3,0,0,239044,50927,8100,58387,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
68365276,,15000,15000,15000.0, 36 months, 11.99%,498.15,C,C1,Director of Business Development,7 years,OWN,97000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68365276,,house,Home buying,606xx,IL,0.25,4,Mar-1991,665,669,0,22.0,,5,0,631,4.5%,17,w,0.0,0.0,16008.4689025273,16008.47,15000.0,1008.47,0.0,0.0,0.0,May-2017,10.74,,Dec-2017,639,635,0,22.0,1,Individual,,,,0,231,74830,1.0,0.0,0.0,0.0,84.0,0.0,,1.0,1.0,631.0,5.0,14100,0.0,0.0,0.0,1,14966,12669.0,4.7,0,0,205.0,297,4,4,1,4.0,,,52.0,5,1,1,2,3,10,3,5.0,1,5,0.0,0,4,1,64.7,0.0,0,0,139188,719,13300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40542070,,10000,10000,10000.0, 36 months,  8.67%,316.47,B,B1,Administrative Registered Nurse,5 years,MORTGAGE,58000.0,Not Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40542070,,credit_card,Credit card refinancing,028xx,RI,13.16,1,Sep-1995,695,699,0,23.0,,9,0,8382,90.1%,24,w,0.0,0.0,11382.8048215432,11382.8,10000.0,1382.8,0.0,0.0,0.0,Jan-2018,632.45,,Nov-2019,659,655,0,40.0,1,Individual,,,,0,0,275613,,,,,,,,,,,,9300,,,,2,30624,918.0,90.1,0,0,233.0,97,3,3,5,3.0,33.0,7.0,33.0,4,2,2,3,7,12,3,7.0,2,9,0.0,0,0,1,70.8,66.7,0,0,377458,24201,9300,32519,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66595072,,26300,26300,26300.0, 60 months, 12.59%,592.91,C,C2,Fire Fighter,10+ years,MORTGAGE,135000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66595072,,debt_consolidation,Debt consolidation,021xx,MA,15.12,0,Aug-1994,675,679,0,34.0,,15,0,24358,65%,35,w,0.0,0.0,34577.3199446215,34577.32,26300.0,8277.32,0.0,0.0,0.0,Jul-2020,845.96,,Jul-2020,619,615,0,80.0,1,Individual,,,,0,0,446193,,,,,,,,,,,,37501,,,,6,31870,6625.0,89.0,0,0,138.0,256,7,6,5,12.0,64.0,8.0,64.0,0,4,9,10,12,11,9,19.0,6,14,,0,0,4,89.0,100.0,0,0,468386,53865,26500,36885,,,,,,,,,,,,,,,,,,,592.91,,,,,,,0.0,0.0,253.05,N,,,,,,
54424605,,12000,12000,12000.0, 36 months,  8.18%,377.04,B,B1,Broker,1 year,RENT,46000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=54424605,,credit_card,Credit card refinancing,956xx,CA,10.81,0,Sep-2005,675,679,0,,,7,0,7162,33.3%,11,w,0.0,0.0,13562.271199411001,13562.27,12000.0,1562.27,0.0,0.0,0.0,Jul-2018,376.78,,Dec-2018,734,730,1,,1,Individual,,,,0,446,10746,,,,,,,,,,,,21500,,,,1,1535,10751.0,39.6,0,0,117.0,110,14,14,0,14.0,,15.0,,0,3,4,3,3,5,6,6.0,4,7,0.0,0,0,0,100.0,0.0,0,0,30054,10746,17800,8554,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
55423021,,13300,13300,13250.0, 36 months, 16.55%,471.21,D,D2,Sales Coordinator,4 years,RENT,37000.0,Not Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55423021,,debt_consolidation,Debt consolidation,330xx,FL,13.72,0,Jun-2011,665,669,0,,,7,0,9003,47.1%,7,f,0.0,0.0,16951.2371707669,16887.51,13300.0,3651.24,0.0,0.0,0.0,Jul-2018,471.12,,Jul-2018,609,605,0,,1,Individual,,,,0,0,31613,,,,,,,,,,,,19100,,,,4,4516,4475.0,66.4,0,0,10.0,49,7,7,0,19.0,,8.0,,0,3,4,3,3,2,5,5.0,4,7,0.0,0,0,3,100.0,33.3,0,0,42732,31613,13300,23632,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
49116358,,17500,17500,17500.0, 60 months, 24.99%,513.55,F,F4,clerk,10+ years,MORTGAGE,35000.0,Source Verified,May-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=49116358,,debt_consolidation,Debt consolidation,363xx,AL,32.48,0,Mar-2005,670,674,0,,,6,0,8971,84.6%,11,f,0.0,0.0,6138.3,6138.3,2009.21,4129.09,0.0,0.0,0.0,May-2016,513.55,,Feb-2017,639,635,0,,1,Individual,,,,0,0,51237,,,,,,,,,,,,10600,,,,4,8540,1629.0,84.6,0,0,66.0,122,4,4,1,4.0,,2.0,,0,4,4,4,5,5,4,5.0,4,6,0.0,0,0,3,100.0,50.0,0,0,57342,51237,10600,46742,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63641671,,10000,10000,9875.0, 60 months, 20.99%,270.48,E,E5,manager,< 1 year,MORTGAGE,55000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63641671,,home_improvement,Home improvement,923xx,CA,20.45,0,Jun-2009,680,684,1,,,13,0,16447,41.2%,22,f,0.0,0.0,10728.2800000009,10594.18,10000.0,728.28,0.0,0.0,0.0,Mar-2016,9928.5,,Aug-2018,594,590,0,,1,Individual,,,,0,0,156112,,,,,,,,,,,,39900,,,,10,13009,7681.0,44.3,0,0,63.0,76,1,1,1,1.0,,0.0,,0,4,7,6,10,4,11,17.0,7,13,0.0,0,0,6,100.0,33.3,0,0,187565,40133,13800,24930,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
56002037,,16000,16000,16000.0, 60 months, 17.86%,405.08,D,D5,,,MORTGAGE,40800.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56002037,,home_improvement,Home improvement,786xx,TX,39.31,0,Apr-1995,690,694,0,43.0,50.0,11,1,13572,52%,27,w,0.0,0.0,24289.83,24289.83,16000.0,8289.83,0.0,0.0,0.0,Aug-2020,405.99,,Aug-2020,714,710,0,64.0,1,Individual,,,,0,0,37338,,,,,,,,,,,,26100,,,,4,4667,3319.0,77.9,0,0,139.0,243,13,4,1,18.0,43.0,5.0,43.0,1,3,6,3,8,10,9,16.0,6,11,0.0,0,0,1,88.5,66.7,0,0,56569,37338,15000,30469,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
43064386,,5000,5000,5000.0, 36 months, 16.99%,178.24,D,D3,manager ,10+ years,MORTGAGE,60000.0,Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43064386,,debt_consolidation,Debt consolidation,347xx,FL,22.9,0,Jan-1999,745,749,4,,,15,0,3381,11%,23,f,0.0,0.0,5758.200000003199,5758.2,5000.0,758.2,0.0,0.0,0.0,Mar-2016,3802.28,,Apr-2019,569,565,0,,1,Individual,,,,0,0,191631,,,,,,,,,,,,30800,,,,12,12775,16426.0,7.2,0,0,194.0,94,4,1,1,4.0,,1.0,,0,4,7,7,10,8,10,14.0,7,15,0.0,0,0,10,100.0,0.0,0,0,223327,59917,17700,58854,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
57154585,,14175,14175,14075.0, 36 months, 13.33%,479.87,C,C3,Dales,3 years,OWN,135000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57154585,,debt_consolidation,Debt consolidation,305xx,GA,10.34,0,May-2000,660,664,0,,66.0,12,1,36307,80.9%,33,f,0.0,0.0,16608.9911648208,16491.82,14175.0,2433.99,0.0,0.0,0.0,May-2017,7501.96,,May-2019,719,715,0,,1,Individual,,,,0,0,66175,,,,,,,,,,,,44900,,,,5,5515,7713.0,53.0,0,0,150.0,183,3,3,4,9.0,,3.0,,0,5,7,8,15,7,10,20.0,7,12,0.0,0,0,2,100.0,25.0,1,0,85448,66175,16400,40548,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
60983473,,20000,20000,19950.0, 60 months, 18.25%,510.6,E,E1,Logistics Management Analyst Sr.,1 year,MORTGAGE,62000.0,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60983473,,debt_consolidation,Debt consolidation,318xx,GA,5.38,0,Jan-1990,660,664,0,39.0,,4,0,8151,85.8%,11,f,0.0,0.0,30222.7384367833,30147.18,20000.0,10222.74,0.0,0.0,0.0,Oct-2019,5997.52,,Nov-2019,699,695,0,50.0,1,Individual,,,,0,0,165819,,,,,,,,,,,,9500,,,,3,55273,962.0,87.2,0,0,85.0,308,13,8,5,13.0,,10.0,,1,1,2,2,2,2,3,4.0,2,4,0.0,0,0,1,80.0,100.0,0,0,168683,8151,7500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48171926,,15000,15000,15000.0, 36 months,  9.99%,483.94,B,B3,Plumber ,< 1 year,RENT,60000.0,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48171926,,credit_card,Credit card refinancing,941xx,CA,11.02,0,Oct-2004,685,689,0,,,6,0,14976,77.6%,14,f,0.0,0.0,17450.7410197071,17450.74,15000.0,2450.74,0.0,0.0,0.0,Apr-2018,967.64,,Aug-2020,814,810,0,,1,Individual,,,,0,0,23595,,,,,,,,,,,,19300,,,,1,3933,4324.0,77.6,0,0,33.0,127,2,2,0,41.0,,,,0,4,4,4,8,2,4,12.0,4,6,0.0,0,0,1,100.0,75.0,0,0,28800,23595,19300,9500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
55068835,,9000,9000,9000.0, 36 months, 13.99%,307.56,C,C4,Driver,< 1 year,RENT,51600.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55068835,,other,Other,788xx,TX,26.56,0,Apr-1992,675,679,1,42.0,,8,0,10222,88.1%,25,w,0.0,0.0,11064.936031112,11064.94,9000.0,2064.94,0.0,0.0,0.0,Jul-2018,307.34,,Jul-2018,684,680,0,,1,Individual,,,,0,268,55812,,,,,,,,,,,,11600,,,,5,6977,259.0,48.2,0,0,119.0,279,3,2,1,3.0,49.0,1.0,49.0,0,1,4,1,4,9,4,15.0,4,8,0.0,0,0,3,84.0,0.0,0,0,71832,55812,500,60232,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
38018269,,12975,12975,12975.0, 36 months, 21.99%,495.46,E,E5,,,OWN,36244.56,Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38018269,,credit_card,Credit card refinancing,606xx,IL,38.31,0,Jul-2001,685,689,1,,,16,0,13532,72.8%,32,f,0.0,0.0,17804.5583554761,17804.56,12975.0,4829.56,0.0,0.0,0.0,Jan-2018,495.16,,Sep-2018,649,645,0,,1,Individual,,,,0,0,21600,,,,,,,,,,,,18600,,,,5,1350,873.0,86.6,0,0,132.0,161,9,3,0,16.0,,0.0,,0,5,12,5,7,13,12,15.0,12,16,0.0,0,0,3,100.0,80.0,0,0,31466,21600,6500,12421,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
43839478,,25000,25000,25000.0, 36 months, 17.86%,902.06,D,D5,President,< 1 year,OWN,240000.0,Source Verified,Mar-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43839478,,small_business,Business,082xx,NJ,12.27,0,Dec-2004,705,709,4,44.0,,13,0,2829,11.5%,22,w,0.0,0.0,20508.56,20508.56,12763.19,6283.83,0.0,1461.54,263.0772,Feb-2017,902.06,,Aug-2018,629,625,0,44.0,1,Individual,,,,0,0,444419,,,,,,,,,,,,24700,,,,10,34186,17490.0,10.3,0,0,85.0,123,1,1,2,1.0,52.0,1.0,52.0,2,4,6,5,8,7,8,12.0,6,13,0.0,0,0,4,86.4,0.0,0,0,493180,54600,19500,84948,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46601279,,5500,5500,5500.0, 36 months, 13.99%,187.96,C,C4,RN,1 year,RENT,60000.0,Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46601279,,debt_consolidation,Debt consolidation,338xx,FL,9.14,0,May-2007,665,669,0,33.0,,21,0,4581,58.7%,24,f,0.0,0.0,6504.7143795576,6504.71,5500.0,1004.71,0.0,0.0,0.0,Dec-2016,2937.74,,Sep-2019,689,685,0,,1,Individual,,,,0,547,65345,,,,,,,,,,,,7800,,,,10,3112,2077.0,61.5,0,0,67.0,95,9,6,0,20.0,33.0,10.0,33.0,0,3,4,5,6,14,7,9.0,4,21,0.0,0,0,5,87.5,40.0,0,0,69711,65345,5400,61865,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
39591833,,18000,18000,18000.0, 60 months, 14.99%,428.13,C,C5,Project coordinator,1 year,RENT,58000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39591833,,debt_consolidation,Debt consolidation,024xx,MA,38.15,0,Sep-1998,720,724,0,,,5,0,37782,89.3%,13,w,0.0,0.0,25672.301999787996,25672.3,18000.0,7672.3,0.0,0.0,0.0,Jan-2020,427.62,,Dec-2017,739,735,0,,1,Individual,,,,0,0,48061,,,,,,,,,,,,42300,,,,0,9612,2018.0,94.9,0,0,196.0,190,30,25,0,31.0,,,,0,3,3,3,4,5,4,8.0,3,5,0.0,0,0,0,100.0,100.0,0,0,67300,48061,39800,25000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
58391044,,16550,16550,16400.0, 60 months, 21.99%,457.0,F,F1,Paralegal,5 years,RENT,84000.0,Verified,Aug-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58391044,,debt_consolidation,Debt consolidation,023xx,MA,32.42,0,May-1985,660,664,0,,,30,0,31637,70.6%,47,f,0.0,0.0,14483.9,14352.63,5390.12,3601.42,0.0,5492.36,988.6248000047999,Oct-2016,457.0,,Aug-2018,609,605,0,,1,Individual,,,,0,0,71361,,,,,,,,,,,,44500,,,,6,2461,2974.0,82.6,0,0,156.0,363,6,3,0,6.0,,3.0,,0,7,20,11,21,7,27,39.0,20,30,0.0,0,0,3,100.0,54.5,0,0,86634,71361,17100,39577,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y,Jul-2017,COMPLETE,Jun-2017,5492.36,45.0,1.0
52128178,,18000,18000,18000.0, 60 months,  7.89%,364.03,A,A5,Sales Representative,8 years,MORTGAGE,42000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52128178,,debt_consolidation,Debt consolidation,400xx,KY,16.66,0,May-2000,775,779,0,,,8,0,9821,22.9%,16,f,0.0,0.0,21812.99,21812.99,18000.0,3812.99,0.0,0.0,0.0,Mar-2020,1799.23,,Aug-2020,824,820,0,,1,Individual,,,,0,0,152742,,,,,,,,,,,,42900,,,,3,19093,15379.0,39.0,0,0,181.0,166,5,5,1,94.0,,7.0,,0,3,3,3,5,6,6,9.0,3,8,0.0,0,0,2,100.0,0.0,0,0,201524,17528,25200,22400,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
39659466,,28000,28000,28000.0, 60 months, 14.99%,665.98,C,C5,Attorney,10+ years,RENT,123000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39659466,,debt_consolidation,Debt consolidation,958xx,CA,23.17,3,Sep-1982,660,664,0,15.0,,17,0,36053,74%,56,w,0.0,0.0,33035.19,33035.19,28000.0,5035.19,0.0,0.0,0.0,May-2016,23103.78,,Aug-2020,709,705,0,15.0,1,Individual,,,,0,0,130611,,,,,,,,,,,,48700,,,,3,8707,1216.0,89.5,0,0,232.0,388,4,4,5,4.0,56.0,15.0,56.0,8,5,11,6,17,20,14,30.0,11,17,0.0,0,3,2,83.9,60.0,0,0,158011,130611,11600,109311,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
